event,visible,datetime,lon,lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,id,study-name
16561517811,true,2018-06-26 16:59:44.000,-145.8244019,70.1291656,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517812,true,2018-06-27 17:01:52.000,-145.8265533,70.1287003,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517813,true,2018-06-28 16:59:44.000,-145.8263092,70.1287842,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517814,true,2018-06-29 17:01:52.000,-145.8241119,70.1288071,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517815,true,2018-06-30 16:59:44.000,-145.8270569,70.1285782,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517816,true,2018-07-01 17:01:52.000,-145.8233795,70.1290894,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517817,true,2018-07-02 16:59:44.000,-145.8210144,70.1305695,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517818,true,2018-07-03 17:01:52.000,-145.8465729,70.120079,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517819,true,2018-07-04 16:59:44.000,-145.8370209,70.1206436,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517820,true,2018-07-05 17:01:52.000,-145.8245544,70.1291428,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517821,true,2018-07-06 16:59:44.000,-145.8370209,70.1207199,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517822,true,2018-07-07 17:01:52.000,-145.8262329,70.116394,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517823,true,2018-07-08 16:59:44.000,-145.8304138,70.1148834,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517824,true,2018-07-09 17:01:52.000,-145.8289032,70.1144943,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517825,true,2018-07-10 16:59:44.000,-145.8271942,70.1158295,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517826,true,2018-07-11 17:01:52.000,-145.8150787,70.0974731,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517827,true,2018-07-12 16:59:44.000,-145.8278809,70.1053085,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517828,true,2018-07-13 17:01:52.000,-145.8291779,70.1040268,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517829,true,2018-07-14 16:59:44.000,-145.8283691,70.1042328,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517830,true,2018-07-15 17:01:52.000,-145.8261414,70.1158752,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517831,true,2018-07-16 16:59:44.000,-145.8144684,70.0970078,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517832,true,2018-07-17 17:01:52.000,-136.9193878,68.8925858,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517833,true,2018-07-18 16:59:44.000,-135.1075134,69.4180756,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517834,true,2018-07-19 17:01:52.000,-135.0648956,69.4250641,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517835,true,2018-07-20 16:59:44.000,-122.6982498,68.830452,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517836,true,2018-07-21 17:01:52.000,-120.853981,68.8256378,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517837,true,2018-07-22 16:59:44.000,-120.8721771,68.8249741,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517838,true,2018-07-23 17:01:52.000,-120.8804703,68.8255386,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517839,true,2018-07-24 16:59:44.000,-120.8753281,68.825386,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517840,true,2018-07-25 17:01:52.000,-120.8755035,68.825386,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517841,true,2018-07-26 16:59:44.000,-105.6114044,66.5377655,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517842,true,2018-07-27 17:01:52.000,-96.4133987,62.2683525,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517843,true,2018-07-28 16:59:44.000,-90.960907,56.8412552,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517844,true,2018-07-29 17:01:52.000,-89.9972992,57.0085754,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517845,true,2018-07-30 16:59:44.000,-89.9945068,57.0189705,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517846,true,2018-07-31 17:01:52.000,-90.0029068,57.0222969,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517847,true,2018-08-01 16:59:44.000,-90.006134,57.0230675,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517848,true,2018-08-02 17:01:52.000,-90.0064926,57.0230141,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517849,true,2018-08-03 16:59:44.000,-89.9913635,57.0234489,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517850,true,2018-08-04 17:01:52.000,-90.0053635,57.0227585,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517851,true,2018-08-05 16:59:44.000,-90.0114594,57.02491,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517852,true,2018-08-06 17:01:52.000,-94.7497864,44.6955376,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517853,true,2018-08-07 16:59:44.000,-95.278038,44.5560722,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517854,true,2018-08-08 17:01:52.000,-95.2406158,44.4726639,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517855,true,2018-08-09 16:59:44.000,-95.2347794,44.4664192,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517856,true,2018-08-10 17:01:52.000,-95.2348557,44.4663162,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517857,true,2018-08-11 16:59:44.000,-95.2348557,44.4663162,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517858,true,2018-08-12 17:01:52.000,-95.2348785,44.4662666,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517859,true,2018-08-13 16:59:44.000,-95.2989349,44.3892097,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517860,true,2018-08-14 17:01:52.000,-95.2891006,44.3970413,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517861,true,2018-08-15 16:59:44.000,-95.2891998,44.3969154,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517862,true,2018-08-16 17:01:52.000,-95.2891541,44.396965,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517863,true,2018-08-17 16:59:44.000,-95.2891998,44.3969421,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517864,true,2018-08-18 17:01:52.000,-95.2892532,44.3968658,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517865,true,2018-08-19 16:59:44.000,-95.2871323,44.3996811,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517866,true,2018-08-20 17:01:52.000,-95.2874603,44.399704,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517867,true,2018-08-21 16:59:44.000,-88.5958786,32.8356209,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517868,true,2018-08-22 17:01:52.000,-80.0255356,24.3304062,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517869,true,2018-08-23 16:59:44.000,-79.9159698,15.7671041,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517870,true,2018-08-24 17:01:52.000,-79.2727966,5.7794175,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517871,true,2018-08-25 16:59:44.000,-79.3120346,1.0632832,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517872,true,2018-08-26 17:01:52.000,-79.2108154,1.0593152,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517873,true,2018-08-27 16:59:44.000,-79.2106857,1.0597248,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517874,true,2018-08-28 17:01:52.000,-79.2110977,1.0590591,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517875,true,2018-08-29 16:59:44.000,-79.2108154,1.0592128,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517876,true,2018-08-30 17:01:52.000,-79.2108154,1.0592128,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517877,true,2018-08-31 16:59:44.000,-79.2109146,1.0590336,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517878,true,2018-09-01 17:01:52.000,-77.4425201,-4.0596862,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517879,true,2018-09-02 16:59:44.000,-76.9732208,-5.0517378,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517880,true,2018-09-03 17:01:52.000,-76.9708405,-5.0495362,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517881,true,2018-09-04 16:59:44.000,-76.9706879,-5.0495362,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517882,true,2018-09-05 17:01:52.000,-76.9707108,-5.049664,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517883,true,2018-09-06 16:59:44.000,-75.8439026,-5.0198398,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517884,true,2018-09-07 17:01:52.000,-75.6997223,-5.208077,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517885,true,2018-09-08 16:59:44.000,-75.7232513,-5.2285056,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517886,true,2018-09-09 17:01:52.000,-75.723175,-5.2284799,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517887,true,2018-09-10 16:59:44.000,-75.7231522,-5.2284288,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517888,true,2018-09-11 17:01:52.000,-75.7231979,-5.2284288,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517889,true,2018-09-12 16:59:44.000,-75.7231522,-5.2284031,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517890,true,2018-09-13 17:01:52.000,-75.7231216,-5.228096,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517891,true,2018-09-14 16:59:44.000,-75.7232513,-5.2284546,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517892,true,2018-09-15 17:01:52.000,-75.7232285,-5.2284546,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517893,true,2018-09-16 16:59:44.000,-75.7351532,-5.2300415,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517894,true,2018-09-17 17:01:52.000,-68.6260071,-12.6364803,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517895,true,2018-09-18 16:59:44.000,-66.5023117,-14.5344896,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517896,true,2018-09-19 17:01:52.000,-66.5022583,-14.5344896,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517897,true,2018-09-20 16:59:44.000,-66.5022812,-14.5345154,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517898,true,2018-09-21 17:01:52.000,-66.5022812,-14.5345154,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517899,true,2018-09-22 16:59:44.000,-66.5018005,-14.5343618,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517900,true,2018-09-23 17:01:52.000,-66.5017471,-14.5343103,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517901,true,2018-09-24 16:59:44.000,-66.5005188,-14.5337725,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517902,true,2018-09-25 17:01:52.000,-66.5003662,-14.533824,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517903,true,2018-09-26 16:59:44.000,-66.5003357,-14.5341311,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517904,true,2018-09-27 17:01:52.000,-59.6753807,-26.6038151,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517905,true,2018-09-28 16:59:44.000,-59.5823479,-30.1725559,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517906,true,2018-09-29 17:01:52.000,-59.5906448,-30.1181049,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517907,true,2018-10-03 17:01:52.000,-60.4836998,-31.5119991,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517908,true,2018-10-04 16:59:44.000,-60.4837761,-31.5120258,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517909,true,2018-10-05 17:01:52.000,-60.4837494,-31.5119743,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517910,true,2018-10-06 16:59:44.000,-60.4837265,-31.5119991,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517911,true,2018-10-07 17:01:52.000,-60.4836998,-31.5119743,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517912,true,2018-10-08 16:59:44.000,-60.4837494,-31.5119495,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517913,true,2018-10-09 17:01:52.000,-60.4836998,-31.5120773,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517914,true,2018-10-12 16:59:44.000,-60.4825478,-31.5138168,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517915,true,2018-10-13 17:01:52.000,-60.4825974,-31.5139198,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517916,true,2018-10-14 16:59:44.000,-60.4838257,-31.5120506,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517917,true,2018-10-15 17:01:52.000,-60.4579964,-31.5052929,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517918,true,2018-10-17 17:01:52.000,-60.4579468,-31.5053444,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517919,true,2018-10-18 16:59:44.000,-60.4579468,-31.5052166,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517920,true,2018-10-19 17:01:52.000,-60.4578934,-31.5052414,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517921,true,2018-10-20 16:59:44.000,-60.458149,-31.5050621,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517922,true,2018-10-21 17:01:52.000,-60.4578438,-31.5052929,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517923,true,2018-10-22 16:59:44.000,-60.4578705,-31.5052681,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517924,true,2018-10-23 17:01:52.000,-60.4578934,-31.5052166,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517925,true,2018-10-24 16:59:44.000,-60.4584312,-31.5048313,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517926,true,2018-10-25 17:01:52.000,-60.4578705,-31.5052166,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517927,true,2018-10-26 16:59:44.000,-60.4578705,-31.5053177,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517928,true,2018-10-27 17:01:52.000,-60.4578934,-31.5052414,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517929,true,2018-10-28 16:59:44.000,-60.4578934,-31.5052414,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517930,true,2018-10-29 17:01:52.000,-60.4578934,-31.5052166,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517931,true,2018-10-30 16:59:44.000,-60.4578934,-31.5051899,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517932,true,2018-10-31 17:01:52.000,-60.4578705,-31.5052166,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517933,true,2018-11-01 16:59:44.000,-60.4578934,-31.5051651,"gps","Calidris melanotos","175173","175173","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517934,true,2018-06-20 16:59:44.000,-156.8170929,71.2740707,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517935,true,2018-06-21 17:01:52.000,-156.8170929,71.2741013,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517936,true,2018-06-22 16:59:44.000,-156.8169861,71.2740707,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517937,true,2018-06-23 17:01:52.000,-156.8170929,71.2740707,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517938,true,2018-06-24 16:59:44.000,-156.8170319,71.2740707,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517939,true,2018-06-25 17:01:52.000,-156.8188324,71.2743073,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517940,true,2018-06-26 16:59:44.000,-156.8170624,71.2741013,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517941,true,2018-06-27 17:01:52.000,-156.8170319,71.2741013,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517942,true,2018-06-28 16:59:44.000,-156.8170624,71.2740707,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517943,true,2018-06-29 17:01:52.000,-156.8170319,71.2741013,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517944,true,2018-06-30 16:59:44.000,-156.8170319,71.2740707,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517945,true,2018-07-01 17:01:52.000,-156.8170624,71.2741013,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517946,true,2018-07-02 16:59:44.000,-156.8170319,71.2741013,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517947,true,2018-07-03 17:01:52.000,-156.8170319,71.2741013,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517948,true,2018-07-04 16:59:44.000,-156.8170624,71.2741013,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517949,true,2018-07-05 17:01:52.000,-156.8175507,71.2742004,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517950,true,2018-07-06 16:59:44.000,-156.8156586,71.2750244,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517951,true,2018-07-07 17:01:52.000,-156.8151093,71.2752762,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517952,true,2018-07-08 16:59:44.000,-156.8180847,71.2754593,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517953,true,2018-07-09 17:01:52.000,-156.8128052,71.2748184,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517954,true,2018-07-10 16:59:44.000,-156.8105316,71.2752533,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517955,true,2018-07-11 17:01:52.000,-156.8116302,71.2748413,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517956,true,2018-07-12 16:59:44.000,-156.8104858,71.2749939,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517957,true,2018-07-13 17:01:52.000,-156.8113098,71.2749939,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517958,true,2018-07-14 16:59:44.000,-156.8173218,71.2748642,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517959,true,2018-07-15 17:01:52.000,-156.8126373,71.2751007,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517960,true,2018-07-16 16:59:44.000,-156.8114014,71.2747116,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517961,true,2018-07-17 17:01:52.000,-156.8106689,71.2747421,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517962,true,2018-07-18 16:59:44.000,-156.8106079,71.275177,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517963,true,2018-07-19 17:01:52.000,-156.8084869,71.2752762,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517964,true,2018-07-20 16:59:44.000,-156.8121948,71.274971,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517965,true,2018-07-21 17:01:52.000,-156.8094635,71.2753525,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517966,true,2018-07-22 16:59:44.000,-156.8114014,71.2750702,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517967,true,2018-07-24 16:59:44.000,-156.8107605,71.2754059,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517968,true,2018-07-25 17:01:52.000,-156.8107452,71.2747879,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517969,true,2018-07-26 16:59:44.000,-156.8152161,71.2757645,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517970,true,2018-07-28 16:59:44.000,-152.526123,70.7779999,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517971,true,2018-07-29 17:01:52.000,-131.2851105,69.1140442,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517972,true,2018-07-30 16:59:44.000,-127.5439758,70.3370895,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517973,true,2018-07-31 17:01:52.000,-127.5583115,70.3384705,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517974,true,2018-08-01 16:59:44.000,-105.557724,61.5736465,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517975,true,2018-08-02 17:01:52.000,-97.7475204,59.8340225,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517976,true,2018-08-03 16:59:44.000,-97.1985779,59.7453957,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517977,true,2018-08-05 16:59:44.000,-101.357193,53.7586555,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517978,true,2018-08-06 17:01:52.000,-101.3562012,53.7595787,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561517979,true,2018-08-07 16:59:44.000,-101.3665695,53.7359505,"gps","Calidris melanotos","175174","175174","Arctic shorebird migration tracking study - Pectoral Sandpiper"
